"","Conversion","industry","Category","with_web","P_G","occupation","State_G","Google_P","Google___of_Reviews","Google_Avg_Rating","Google_diff_week","Angi_P","Angi_s___of_Reviews","Angi_s_Avg_Rating","Angi_diff_week","HA_P","HA___of_Reviews","HA_Avg_Rating","HA_diff_week","Yelp_P","Yelp___of_Reviews","Yelp_Avg_Rating","Yelp_diff_week","Yelp___of_Reviews__that_are_not_recommended_","FB_P","FB___of_Reviews","FB_Avg_Rating","FB_diff_week","FB_Page_Likes","FB_Page_Follows","IG_P","IG_Follows"
"1254",FALSE,"Home Maintenance","Tree Trimming and Removal",FALSE,"Low","Landscaper","Low",TRUE,NA,NA,NA,TRUE,6,4.8,585.285714285714,TRUE,14,4.7,259.142857142857,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1255",FALSE,"Home Construction","Masonry Construction Services",FALSE,"Mid","Mason","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1256",FALSE,"Home Construction","Architectural Services",FALSE,"High","Engineer and Technical Designer","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1257",FALSE,"Home Maintenance","Outdoor Landscaping and Design",FALSE,"Mid","Landscaper","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,6,5,35.2857142857143,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1258",FALSE,"Home Maintenance","Lawn Mowing and Trimming",FALSE,"Mid","Landscaper","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,5,49,FALSE,NA,NA,NA,NA,TRUE,1,5,97.5714285714286,136,137,FALSE,NA
"1259",FALSE,"Home Maintenance","Tree Trimming and Removal",FALSE,"Mid","Landscaper","Mid",TRUE,11,5,2,FALSE,NA,NA,NA,TRUE,47,4.9,33.8571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1260",TRUE,"Home Maintenance","House Cleaning",TRUE,"High","Cleaner","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,72,4.9,0.714285714285714,TRUE,7,5,49.8571428571429,11,TRUE,NA,NA,NA,30,31,TRUE,8
"1261",FALSE,"Home Maintenance","Outdoor Landscaping and Design",FALSE,"Mid","Landscaper","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,8,4.31,646.714285714286,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1262",TRUE,"Home Maintenance","Lawn Mowing and Trimming",TRUE,"Mid","Landscaper","Mid",FALSE,5,4.2,4,FALSE,NA,NA,NA,TRUE,2,5,19.4285714285714,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,15,15,FALSE,NA
"1263",FALSE,"Home Construction","Roof Installation or Replacement",TRUE,"High","Roofer and Sider","Low",TRUE,10,4.9,32,FALSE,NA,NA,NA,TRUE,14,4.6,103.571428571429,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1264",TRUE,"Home Maintenance","House Cleaning",FALSE,"Mid","Cleaner","Mid",TRUE,6,3.3,4,TRUE,9,4.1,247.142857142857,FALSE,NA,NA,NA,TRUE,100,4.5,5.28571428571429,26,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1265",FALSE,"Home Construction","Architectural Services",FALSE,"High","Engineer and Technical Designer","Mid",TRUE,1,5,192,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1266",FALSE,"Home Construction","Tile Installation and Replacement",TRUE,"Low","Floor, Carpet, and Tile Specialist","Mid",FALSE,NA,NA,NA,TRUE,9,5,291.428571428571,TRUE,31,4.9,2.42857142857143,TRUE,25,5,26,83,TRUE,39,5,15.4285714285714,149,187,TRUE,49
"1267",FALSE,"Home Maintenance","Interior Painting",FALSE,"High","Painter","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,88
"1268",FALSE,"Home Construction","Bathroom Remodel",FALSE,"Mid","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1269",FALSE,"Home Construction","Bathroom Remodel",FALSE,"High","General Contractor","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,8,5,3.85714285714286,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1270",FALSE,"Home Construction","Tile Installation and Replacement",TRUE,"Mid","Floor, Carpet, and Tile Specialist","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,64,4.9,84.1428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1271",FALSE,"Home Construction","General Contracting",TRUE,"Mid","General Contractor","High",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,15,4.5,66.5714285714286,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1272",FALSE,"Home Construction","Architectural Services",FALSE,"High","Engineer and Technical Designer","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1273",FALSE,"Home Construction","Home Remodeling",FALSE,"Mid","General Contractor","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,7,4.9,34.1428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1274",TRUE,"Home Maintenance","Carpet Cleaning",TRUE,"High","Cleaner","Mid",TRUE,8,5,4,FALSE,NA,NA,NA,TRUE,12,4.5,0,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1275",FALSE,"Home Construction","Basement Finishing or Remodeling",FALSE,"Mid","General Contractor","High",TRUE,1,1,48,FALSE,NA,NA,NA,TRUE,17,4.37,625.714285714286,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1276",TRUE,"Home Maintenance","Pest Control Services",TRUE,"Low","Pest Control Specialist","Mid",FALSE,NA,NA,NA,TRUE,1,5,89.1428571428571,TRUE,4,5,41.4285714285714,TRUE,1,5,42.2857142857143,NA,TRUE,1,5,54,80,81,FALSE,NA
"1277",FALSE,"Home Maintenance","Home Security and Alarms Install",TRUE,"High","Home Electronics Specialist","Low",TRUE,1,5,48,FALSE,NA,NA,NA,TRUE,27,4.9,23.7142857142857,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,119,119,FALSE,NA
"1278",FALSE,"Home Construction","Roof Repair or Maintenance",TRUE,"Mid","Roofer and Sider","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,6,5,84,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1279",FALSE,"Home Maintenance","Junk Removal",TRUE,"Mid","Mover","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,4,44.1428571428571,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,94,99,FALSE,NA
"1280",FALSE,"Home Systems","Plumbing Pipe Repair",FALSE,"Mid","Plumber","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,4.83,588.857142857143,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1281",FALSE,"Home Construction","Door Installation",TRUE,"High","Handyman","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,4.6,1,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1282",TRUE,"Home Maintenance","Property Management",TRUE,"High","Real Estate Professional","High",TRUE,111,4.9,4,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,52,3.5,25.4285714285714,60,TRUE,3,5,5,8,9,FALSE,NA
"1283",FALSE,"Home Construction","General Carpentry",FALSE,"High","Carpenter","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,40,5,0.428571428571429,TRUE,5,5,46.2857142857143,6,TRUE,NA,NA,NA,NA,NA,FALSE,NA
"1284",FALSE,"Home Construction","General Carpentry",TRUE,"Mid","Carpenter","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,60,60,TRUE,6
"1285",FALSE,"Home Systems","Electrical and Wiring Repair",FALSE,"Mid","Electrician","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,900.142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1286",FALSE,"Home Construction","Tile Installation and Replacement",FALSE,"Mid","Floor, Carpet, and Tile Specialist","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,8,5,47.4285714285714,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1287",FALSE,"Home Construction","Tile Installation and Replacement",TRUE,"High","Floor, Carpet, and Tile Specialist","High",TRUE,1,5,192,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,2,3,64.5714285714286,NA,TRUE,NA,NA,NA,297,NA,FALSE,NA
"1288",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"Mid","Electrician","High",TRUE,15,3.5,32,TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,21,5,14,6,TRUE,25,5,131.285714285714,1151,1159,FALSE,NA
"1289",FALSE,"Home Maintenance","House Cleaning",FALSE,"Low","Cleaner","Mid",TRUE,1,5,28,TRUE,2,5,352.285714285714,TRUE,197,4.7,80,TRUE,1,5,7.42857142857143,NA,TRUE,5,5,201,36,36,FALSE,NA
"1290",FALSE,"Home Maintenance","Outdoor Landscaping and Design",FALSE,"High","Landscaper","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,11,4.5,35.1428571428571,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,5,NA,FALSE,NA
"1291",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"Mid","Electrician","Mid",TRUE,33,4.9,32,TRUE,7,5,164.428571428571,FALSE,NA,NA,NA,TRUE,4,5,7.57142857142857,2,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1292",FALSE,"Home Maintenance","Tree Trimming and Removal",TRUE,"Low","Landscaper","Low",TRUE,5,5,12,TRUE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,4,5,44.1428571428571,204,208,FALSE,NA
"1293",FALSE,"Home Construction","Roof Installation or Replacement",FALSE,"High","Roofer and Sider","Mid",TRUE,2,4.5,4,FALSE,NA,NA,NA,TRUE,15,4.53,24.8571428571429,TRUE,4,5,159.428571428571,1,TRUE,NA,NA,259.714285714286,499,500,FALSE,NA
"1294",FALSE,"Home Construction","Architectural Services",TRUE,"High","Engineer and Technical Designer","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,111,115,FALSE,NA
"1295",FALSE,"Home Construction","Bathroom Remodel",FALSE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1296",FALSE,"Home Maintenance","Sod Installation",FALSE,"High","Landscaper","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,16,5,93.1428571428571,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1297",FALSE,"Home Construction","Architectural Services",TRUE,"Mid","Engineer and Technical Designer","Low",TRUE,1,5,16,FALSE,NA,NA,NA,TRUE,3,5,687.428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1298",FALSE,"Home Construction","Concrete Installation",FALSE,"Mid","Paver","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,7,5,18.8571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1299",FALSE,"Home Maintenance","Full Service Lawn Care",FALSE,"Mid","Landscaper","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,4.42,680.285714285714,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1300",FALSE,"Home Construction","General Contracting",TRUE,"Mid","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,4
"1301",FALSE,"Home Construction","General Contracting",TRUE,"Mid","General Contractor","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1302",FALSE,"Home Construction","General Contracting",FALSE,"High","General Contractor","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1303",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"Low","Electrician","High",TRUE,685,4.8,2,TRUE,8,4.3,36,TRUE,NA,NA,NA,TRUE,14,3.5,39.2857142857143,34,TRUE,19,4.8,0.142857142857143,297,301,FALSE,NA
"1304",FALSE,"Home Systems","Wiring Installation",TRUE,"Low","Electrician","Mid",TRUE,7,5,48,TRUE,3,5,398.428571428571,TRUE,2,5,702.428571428571,TRUE,NA,NA,508.571428571429,2,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1305",FALSE,"Home Construction","Home Remodeling",FALSE,"Mid","General Contractor","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,4.5,781.428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1306",FALSE,"Home Maintenance","Interior Painting",FALSE,"Mid","Painter","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1307",FALSE,"Home Maintenance","Fence and Gate Installation",FALSE,"Low","Landscaper","Low",TRUE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,2,4.5,765.857142857143,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1308",FALSE,"Home Systems","Central Air Conditioning Installation or Replacement",TRUE,"Low","HVAC Specialist","High",TRUE,NA,NA,NA,TRUE,4,5,330.285714285714,TRUE,NA,NA,NA,TRUE,25,4,58.8571428571429,13,TRUE,15,4.7,65,155,153,TRUE,78
"1309",FALSE,"Home Construction","Roof Installation or Replacement",TRUE,"High","Roofer and Sider","Low",TRUE,5,5,2,FALSE,NA,NA,NA,TRUE,2,4.8,11.1428571428571,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,49,55,TRUE,64
"1310",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Mid",TRUE,1,3,192,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1311",TRUE,"Home Construction","Roof Installation or Replacement",TRUE,"High","Roofer and Sider","High",TRUE,11,5,2,FALSE,NA,NA,NA,TRUE,10,4.8,27.7142857142857,TRUE,NA,NA,NA,NA,TRUE,1,5,17.4285714285714,259,264,TRUE,128
"1312",FALSE,"Home Construction","Bathroom Remodel",FALSE,"High","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,12,5,152.428571428571,TRUE,13,3,108,8,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1313",FALSE,"Home Maintenance","Exterior Painting",TRUE,"Low","Painter","Low",TRUE,5,5,96,TRUE,14,4.9,40.4285714285714,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,2,5,89.4285714285714,27,37,FALSE,NA
"1314",FALSE,"Home Maintenance","Exterior Painting",TRUE,"Low","Painter","Low",TRUE,35,4.8,2,TRUE,154,4.8,21.2857142857143,TRUE,3,3.72,515.428571428571,TRUE,NA,NA,NA,NA,TRUE,10,5,35.2857142857143,204,219,TRUE,34
"1315",FALSE,"Home Construction","General Contracting",FALSE,"Low","General Contractor","Low",FALSE,NA,NA,NA,TRUE,5,5,156,TRUE,9,4.78,753.142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1316",FALSE,"Home Construction","TV Mounting",TRUE,"Mid","Home Electronics Specialist","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,7,5,167,308,314,TRUE,304
"1317",FALSE,"Home Systems","Plumbing Pipe Repair",TRUE,"Low","Plumber","Mid",TRUE,232,4.9,2,TRUE,317,4.8,99.4285714285714,TRUE,23,4.6,26.7142857142857,TRUE,3,2.5,74,2,TRUE,29,5,10.1428571428571,270,283,TRUE,16
"1318",FALSE,"Home Maintenance","House Cleaning",TRUE,"High","Cleaner","High",TRUE,12,4.4,36,FALSE,NA,NA,NA,TRUE,61,4.7,15.4285714285714,TRUE,50,4,0.285714285714286,15,TRUE,NA,NA,NA,15,17,FALSE,NA
"1319",FALSE,"Home Construction","Handyman",FALSE,"Mid","Handyman","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1320",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1321",FALSE,"Moving","Long Distance Moving",TRUE,"Mid","Mover","High",TRUE,78,5,2,FALSE,NA,NA,NA,TRUE,11,5,0.714285714285714,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1322",FALSE,"Home Construction","Countertop Installation",FALSE,"Mid","Floor, Carpet, and Tile Specialist","Low",TRUE,4,5,20,FALSE,NA,NA,NA,TRUE,60,4.9,97,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1323",FALSE,"Home Maintenance","Fence and Gate Installation",TRUE,"Low","Landscaper","Low",TRUE,11,4.3,48,TRUE,1,4,812.142857142857,TRUE,2,4.83,592.428571428571,TRUE,9,3,17.1428571428571,7,TRUE,1,5,32.1428571428571,184,196,TRUE,193
"1324",FALSE,"Home Maintenance","Home Security and Alarms Install",TRUE,"Mid","Home Electronics Specialist","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,18,5,50,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,268,267,FALSE,NA
"1325",TRUE,"Home Maintenance","House Cleaning",TRUE,"High","Cleaner","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,13,4.8,5.14285714285714,TRUE,1,5,2.71428571428571,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA
"1326",FALSE,"Home Maintenance","Fence and Gate Installation",TRUE,"High","Landscaper","Mid",TRUE,1,5,32,FALSE,NA,NA,NA,TRUE,1,5,53.4285714285714,TRUE,5,5,9.57142857142857,18,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1327",FALSE,"Home Maintenance","Tree Trimming and Removal",TRUE,"Low","Landscaper","Mid",TRUE,101,5,20,TRUE,60,4.9,20.5714285714286,TRUE,38,4.86,629.714285714286,TRUE,7,5,22.2857142857143,6,TRUE,13,4,22.8571428571429,114,7,TRUE,91
"1328",FALSE,"Home Systems","Heating System Repair or Maintenance",FALSE,"Mid","HVAC Specialist","High",TRUE,1,5,288,FALSE,NA,NA,NA,TRUE,2,4.5,705,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1329",FALSE,"Home Maintenance","House Cleaning",TRUE,"High","Cleaner","Mid",TRUE,23,4.4,2,FALSE,NA,NA,NA,TRUE,497,4.8,3.57142857142857,TRUE,20,3.5,140.428571428571,16,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1330",FALSE,"Home Construction","Roof Repair or Maintenance",TRUE,"Mid","Roofer and Sider","High",TRUE,40,4.7,2,TRUE,4,4.8,400.142857142857,FALSE,NA,NA,NA,TRUE,25,4.5,5.42857142857143,19,TRUE,NA,NA,NA,214,221,TRUE,129
"1331",FALSE,"Home Maintenance","Fence and Gate Installation",FALSE,"Mid","Landscaper","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,5,19.4285714285714,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,116,114,FALSE,NA
"1332",FALSE,"Home Maintenance","Wallpaper Installation or Repair",FALSE,"Low","Painter","Mid",TRUE,5,5,48,TRUE,94,5,6.14285714285714,TRUE,38,5,32.2857142857143,TRUE,1,5,105.571428571429,1,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1333",FALSE,"Home Construction","Handyman",TRUE,"High","Handyman","High",TRUE,1,5,48,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,16,4.5,27.2857142857143,4,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1334",FALSE,"Home Construction","Handyman",FALSE,"High","Handyman","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,25.5714285714286,8,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1335",FALSE,"Home Construction","General Contracting",FALSE,"High","General Contractor","Mid",TRUE,4,5,192,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,2,5,150.571428571429,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1336",FALSE,"Home Construction","General Carpentry",FALSE,"Mid","Carpenter","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,5,44.8571428571429,FALSE,NA,NA,NA,NA,TRUE,2,5,236,84,84,FALSE,NA
"1337",FALSE,"Home Maintenance","Full Service Lawn Care",FALSE,"Mid","Landscaper","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,5,28,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1338",FALSE,"Home Maintenance","Home Organizing",TRUE,"Mid","Cleaner","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,500.142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1339",FALSE,"Home Construction","Custom Cabinet Building",TRUE,"High","Carpenter","Mid",TRUE,5,5,48,FALSE,NA,NA,NA,TRUE,1,5,50,TRUE,NA,NA,NA,NA,TRUE,15,5,276.571428571429,602,625,TRUE,7030
"1340",FALSE,"Home Maintenance","House Cleaning",TRUE,"High","Cleaner","Low",TRUE,88,4.8,12,FALSE,NA,NA,NA,TRUE,164,4.2,16.7142857142857,TRUE,10,2.5,27.2857142857143,11,TRUE,6,4.3,48.4285714285714,234,237,TRUE,583
"1341",FALSE,"Home Maintenance","Outdoor Landscaping and Design",FALSE,"Mid","Landscaper","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,0,0,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1342",TRUE,"Home Maintenance","House Cleaning",FALSE,"High","Cleaner","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,14,4.9,27.1428571428571,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1343",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1344",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,21,21,FALSE,NA
"1345",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"High","Electrician","Mid",TRUE,7,5,16,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,386,390,FALSE,NA
"1346",FALSE,"Home Systems","Plumbing Drain Repair",TRUE,"Low","Plumber","Mid",TRUE,130,5,2,TRUE,NA,NA,NA,TRUE,99,4.9,43,TRUE,NA,NA,95.8571428571429,1,TRUE,30,5,25.4285714285714,101,102,FALSE,NA
"1347",FALSE,"Home Construction","Home Remodeling",TRUE,"Mid","General Contractor","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,20,23,FALSE,NA
"1348",FALSE,"Home Construction","Concrete Installation",TRUE,"Mid","Paver","High",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1349",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,3.33,551.428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1350",FALSE,"Home Construction","Handyman",FALSE,"Mid","Handyman","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,10,4.58,655.142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1351",FALSE,"Home Systems","Electrical and Wiring Repair",FALSE,"Low","Electrician","High",TRUE,NA,NA,NA,TRUE,1,5,479,TRUE,19,4.8,836.714285714286,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1352",FALSE,"Home Construction","Tile Installation and Replacement",TRUE,"Mid","Floor, Carpet, and Tile Specialist","Mid",TRUE,1,1,20,FALSE,NA,NA,NA,TRUE,34,4.5,24.2857142857143,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1353",FALSE,"Home Maintenance","Exterior Painting",FALSE,"Mid","Painter","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"1354",FALSE,"Home Construction","Concrete Repair and Maintenance",FALSE,"Mid","Paver","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,3,5,10.1428571428571,420,422,FALSE,NA
"1355",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","High",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,4.71,620.285714285714,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
