"","Conversion","industry","Category","with_web","P_G","occupation","State_G","Google_P","Google___of_Reviews","Google_Avg_Rating","Google_diff_week","Angi_P","Angi_s___of_Reviews","Angi_s_Avg_Rating","Angi_diff_week","HA_P","HA___of_Reviews","HA_Avg_Rating","HA_diff_week","Yelp_P","Yelp___of_Reviews","Yelp_Avg_Rating","Yelp_diff_week","Yelp___of_Reviews__that_are_not_recommended_","FB_P","FB___of_Reviews","FB_Avg_Rating","FB_diff_week","FB_Page_Likes","FB_Page_Follows","IG_P","IG_Follows","Review_sum","Avg_Rating_sum","diff_week_sum","P_num","Review_mean","Avg_Rating_mean","diff_week_mean"
"3592","FALSE","Home Maintenance","Pest Control Services",1,"Low","Pest Control Specialist",2,TRUE,173,4.9,2,TRUE,1,5,501.428571428571,TRUE,127,4.6,2.85714285714286,TRUE,14,4,197.142857142857,15,TRUE,15,4.7,0,631,620,FALSE,0,330,23.2,703.428571428571,5,66,4.64,140.685714285714
"3593","TRUE","Home Construction","General Contracting",1,"High","General Contractor",2,TRUE,21,4.8,12,FALSE,0,0,0,TRUE,0,0,0,TRUE,1,5,539.428571428571,2,TRUE,8,4.5,139.714285714286,432,511,TRUE,427,30,14.3,691.142857142857,4,7.5,3.575,172.785714285714
"3594","FALSE","Home Systems","Switch and Outlet Installation",1,"Mid","Electrician",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,112,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,5,112,1,1,5,112
"3595","FALSE","Home Systems","Central Air Conditioning Installation or Replacement",0,"High","HVAC Specialist",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,3,4.94,567,TRUE,14,2,472.428571428571,6,FALSE,0,0,0,50,50,FALSE,0,17,6.94,1039.42857142857,2,8.5,3.47,519.714285714286
"3596","FALSE","Home Construction","General Contracting",0,"High","General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,2,0,0,0
"3597","FALSE","Home Systems","Electrical and Wiring Repair",0,"Mid","Electrician",1,TRUE,0,0,0,FALSE,0,0,0,TRUE,1,5,673.142857142857,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,5,673.142857142857,2,0.5,2.5,336.571428571428
"3598","FALSE","Home Maintenance","Carpet Cleaning",1,"Mid","Cleaner",3,TRUE,4,4,44,TRUE,6,4.7,247.714285714286,FALSE,0,0,0,TRUE,65,5,2.28571428571429,47,TRUE,1,5,152.142857142857,7,11,FALSE,0,76,18.7,446.142857142857,4,19,4.675,111.535714285714
"3599","FALSE","Home Construction","General Carpentry",0,"High","Carpenter",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,1,5,12.8571428571429,0,FALSE,0,0,0,0,0,TRUE,84,1,5,12.8571428571429,2,0.5,2.5,6.42857142857145
"3600","TRUE","Home Construction","Floor Installation or Replacement",1,"High","Floor, Carpet, and Tile Specialist",3,TRUE,18,4.9,2,FALSE,0,0,0,TRUE,0,0,0,TRUE,23,4,7,27,TRUE,9,5,2,37,37,FALSE,0,50,13.9,11,4,12.5,3.475,2.75
"3601","FALSE","Home Maintenance","Lawn Mowing and Trimming",0,"Mid","Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,7.28571428571429,FALSE,0,0,0,0,FALSE,0,0,0,82,83,FALSE,0,1,5,7.28571428571429,1,1,5,7.28571428571429
"3602","FALSE","Home Construction","Floor Installation or Replacement",1,"High","Floor, Carpet, and Tile Specialist",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,23,4.7,27.7142857142857,TRUE,0,0,0,0,FALSE,0,0,0,3,4,FALSE,0,23,4.7,27.7142857142857,3,7.66666666666667,1.56666666666667,9.23809523809523
"3603","FALSE","Home Maintenance","Tree Trimming and Removal",1,"Low","Landscaper",1,TRUE,56,4.9,2,TRUE,6,5,9,TRUE,260,4.8,6.57142857142857,TRUE,1,5,76.4285714285714,4,TRUE,31,5,23.1428571428571,1442,1510,TRUE,67,354,24.7,117.142857142857,5,70.8,4.94,23.4285714285714
"3604","FALSE","Home Construction","Bathroom Remodel",0,"Mid","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"3605","FALSE","Home Systems","Electrical and Wiring Repair",1,"Low","Electrician",2,TRUE,371,4.7,2,TRUE,10,4.9,3.57142857142857,TRUE,259,4.6,31.4285714285714,TRUE,10,2.5,18.4285714285714,8,TRUE,21,4.8,3.71428571428571,167,190,TRUE,374,671,21.5,59.1428571428571,5,134.2,4.3,11.8285714285714
"3606","FALSE","Home Maintenance","Fence and Gate Installation",0,"Mid","Landscaper",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"3607","TRUE","Home Maintenance","Termite Control Services",1,"High","Pest Control Specialist",2,TRUE,218,4.8,2,FALSE,0,0,0,TRUE,0,0,0,TRUE,4,4,134.857142857143,2,FALSE,0,0,0,0,0,FALSE,0,222,8.8,136.857142857143,3,74,2.93333333333333,45.6190476190477
"3608","FALSE","Home Maintenance","Tree Trimming and Removal",0,"High","Landscaper",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,17,4.5,0.857142857142857,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,17,4.5,0.857142857142857,2,8.5,2.25,0.428571428571428
"3609","FALSE","Home Construction","Roof Repair or Maintenance",0,"High","Roofer and Sider",3,TRUE,5,4.2,36,FALSE,0,0,0,TRUE,0,0,0,TRUE,1,1,387.285714285714,1,FALSE,0,0,0,62,0,FALSE,0,6,5.2,423.285714285714,3,2,1.73333333333333,141.095238095238
"3610","TRUE","Home Maintenance","Pressure Washing",0,"High","Cleaner",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,7,5,385,1,TRUE,8,5,261.714285714286,156,156,TRUE,172,15,10,646.714285714286,3,5,3.33333333333333,215.571428571429
"3611","FALSE","Home Maintenance","House Cleaning",1,"High","Cleaner",1,TRUE,82,4.8,2,FALSE,0,0,0,TRUE,4,5,21.4285714285714,TRUE,23,4.5,1.71428571428571,27,FALSE,0,0,0,2500,500,FALSE,0,109,14.3,25.1428571428571,3,36.3333333333333,4.76666666666667,8.38095238095237
"3612","TRUE","Home Construction","Floor Installation or Replacement",1,"High","Floor, Carpet, and Tile Specialist",1,TRUE,146,4.8,8,FALSE,0,0,0,TRUE,96,4.7,4.28571428571429,TRUE,26,4.5,16.7142857142857,132,FALSE,0,0,0,324,331,TRUE,6,268,14,29,3,89.3333333333333,4.66666666666667,9.66666666666666
"3613","TRUE","Home Construction","Tile Installation and Replacement",1,"Mid","Floor, Carpet, and Tile Specialist",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,67,4.7,19.5714285714286,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,67,4.7,19.5714285714286,2,33.5,2.35,9.7857142857143
"3614","FALSE","Home Construction","Home Remodeling",0,"Mid","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"3615","FALSE","Home Systems","Electrical and Wiring Repair",1,"High","Electrician",3,TRUE,6,3.7,96,FALSE,0,0,0,TRUE,143,4.6,102.571428571429,TRUE,1,1,300,0,TRUE,10,3.8,12.7142857142857,404,411,FALSE,0,160,13.1,511.285714285715,4,40,3.275,127.821428571429
"3616","TRUE","Home Construction","Home Remodeling",0,"High","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,2.8,26.8571428571429,TRUE,1,1,26.4285714285714,0,FALSE,0,0,0,0,0,FALSE,0,3,3.8,53.2857142857143,2,1.5,1.9,26.6428571428571
"3617","FALSE","Home Systems","Central Air Conditioning Installation or Replacement",1,"Low","HVAC Specialist",3,TRUE,102,4.9,2,TRUE,27,4.9,89.2857142857143,TRUE,6,5,639.428571428571,TRUE,70,4.5,30.4285714285714,113,TRUE,13,4.7,35.4285714285714,757,784,FALSE,0,218,24,796.571428571428,5,43.6,4.8,159.314285714286
"3618","FALSE","Home Systems","Central Air Conditioning Installation or Replacement",1,"High","HVAC Specialist",3,TRUE,0,0,0,FALSE,0,0,0,TRUE,2,5,308.428571428571,TRUE,4,5,32.5714285714286,0,FALSE,0,0,0,0,0,FALSE,0,6,10,341,3,2,3.33333333333333,113.666666666667
"3619","FALSE","Home Maintenance","Junk Removal",1,"High","Mover",3,TRUE,16,5,32,FALSE,0,0,0,TRUE,8,5,35.1428571428571,TRUE,0,0,0,0,TRUE,1,5,40.8571428571429,8,9,TRUE,106,25,15,108,4,6.25,3.75,27
"3620","FALSE","Home Maintenance","Swimming Pool Repair",0,"High","Pool and Spa Specialist",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,3,4.78,686.285714285714,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,3,4.78,686.285714285714,2,1.5,2.39,343.142857142857
"3621","TRUE","Home Construction","General Contracting",0,"High","General Contractor",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,9,4.8,85.2857142857143,TRUE,11,4.5,63.8571428571429,17,FALSE,0,0,0,0,0,FALSE,0,20,9.3,149.142857142857,2,10,4.65,74.5714285714286
"3622","FALSE","Home Systems","Heating System Repair or Maintenance",0,"Low","HVAC Specialist",2,FALSE,0,0,0,TRUE,2,5,229.571428571429,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,2,5,229.571428571429,2,1,2.5,114.785714285715
"3623","FALSE","Home Construction","General Contracting",0,"Mid","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"3624","FALSE","Home Construction","Architectural Services",1,"High","Engineer and Technical Designer",2,TRUE,2,5,96,FALSE,0,0,0,TRUE,12,4.76,468.285714285714,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,14,9.76,564.285714285714,3,4.66666666666667,3.25333333333333,188.095238095238
"3625","FALSE","Home Maintenance","Interior Painting",0,"Mid","Painter",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,46,57,FALSE,0,0,0,0,1,0,0,0
"3626","FALSE","Home Maintenance","Gutter Cleaning and Maintenance",0,"Low","Cleaner",2,FALSE,0,0,0,TRUE,10,5,312.857142857143,TRUE,1,5,771,TRUE,5,5,241.857142857143,2,TRUE,3,5,409.142857142857,56,61,FALSE,0,19,20,1734.85714285714,4,4.75,5,433.714285714286
"3627","FALSE","Home Systems","Electrical and Wiring Repair",0,"Mid","Electrician",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"3628","FALSE","Home Systems","Central Air Conditioning Installation or Replacement",1,"Low","HVAC Specialist",2,TRUE,15,4.9,2,TRUE,9,5,25,TRUE,80,4.9,4,TRUE,127,5,0.428571428571429,26,FALSE,0,0,0,23,23,FALSE,0,231,19.8,31.4285714285714,4,57.75,4.95,7.85714285714286
"3629","FALSE","Home Construction","General Contracting",0,"Mid","General Contractor",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,3,4.22,682,FALSE,0,0,0,0,TRUE,1,5,0,62,68,FALSE,0,4,9.22,682,3,1.33333333333333,3.07333333333333,227.333333333333
"3630","FALSE","Home Construction","General Contracting",0,"Mid","General Contractor",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,2,5,742.142857142857,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,2,5,742.142857142857,2,1,2.5,371.071428571428
"3631","FALSE","Home Maintenance","House Cleaning",1,"High","Cleaner",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,4,5,4.71428571428571,TRUE,32,1.5,17.4285714285714,27,FALSE,0,0,0,0,0,TRUE,6455,36,6.5,22.1428571428571,3,12,2.16666666666667,7.38095238095237
"3632","FALSE","Home Maintenance","House Cleaning",1,"High","Cleaner",2,TRUE,1,1,24,FALSE,0,0,0,TRUE,2,5,21.2857142857143,TRUE,10,3.5,3.57142857142857,5,FALSE,0,0,0,69,73,TRUE,49,13,9.5,48.8571428571429,3,4.33333333333333,3.16666666666667,16.2857142857143
"3633","FALSE","Home Construction","Lock Installation and Repair",0,"Mid","Locksmith",3,TRUE,0,0,0,TRUE,53,5,229.714285714286,FALSE,0,0,0,TRUE,123,4.5,0.857142857142857,13,FALSE,0,0,0,0,0,FALSE,0,176,9.5,230.571428571429,3,58.6666666666667,3.16666666666667,76.857142857143
"3634","FALSE","Home Maintenance","Tree Trimming and Removal",1,"Mid","Landscaper",3,TRUE,5,2.6,44,TRUE,9,4.2,231.571428571429,FALSE,0,0,0,TRUE,38,4,4.42857142857143,13,TRUE,6,5,49.1428571428571,285,282,FALSE,0,58,15.8,329.142857142858,4,14.5,3.95,82.2857142857144
"3635","FALSE","Home Construction","Window Installation",1,"Low","Handyman",2,TRUE,207,4.4,2,TRUE,30,4.8,260.571428571429,TRUE,3,4.3,11.5714285714286,TRUE,24,2.5,6.14285714285714,12,TRUE,47,3.7,11.1428571428571,6239,6247,TRUE,664,311,19.7,291.428571428572,5,62.2,3.94,58.2857142857144
"3636","FALSE","Home Construction","General Contracting",1,"Low","General Contractor",2,TRUE,0,0,0,TRUE,1,5,464.142857142857,TRUE,1,2.83,990.857142857143,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,2,7.83,1455,4,0.5,1.9575,363.75
"3637","FALSE","Home Construction","General Contracting",0,"High","General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,16,4.32,964.142857142857,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,16,4.32,964.142857142857,2,8,2.16,482.071428571428
"3638","FALSE","Home Construction","General Contracting",0,"Mid","General Contractor",2,TRUE,1,5,144,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,1,2,FALSE,0,1,5,144,2,0.5,2.5,72
"3639","FALSE","Home Construction","Siding Installation",1,"Mid","Roofer and Sider",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,202,4.3,7.85714285714286,FALSE,0,0,0,0,FALSE,0,0,0,2931,3035,TRUE,322,202,4.3,7.85714285714286,1,202,4.3,7.85714285714286
"3640","FALSE","Home Construction","Asphalt Installation",1,"High","Paver",3,TRUE,2,3,48,FALSE,0,0,0,TRUE,10,4.9,4.85714285714286,TRUE,0,0,0,0,TRUE,2,5,31,37,42,FALSE,0,14,12.9,83.8571428571429,4,3.5,3.225,20.9642857142857
"3641","FALSE","Home Construction","Trim or Molding Installation",1,"Low","Handyman",2,TRUE,1,5,4,TRUE,16,5,16.4285714285714,TRUE,9,5,13.2857142857143,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,26,15,33.7142857142857,3,8.66666666666667,5,11.2380952380952
"3642","FALSE","Home Maintenance","House Cleaning",0,"High","Cleaner",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,10,4.8,121,TRUE,2,2.5,242.285714285714,6,FALSE,0,0,0,0,0,FALSE,0,12,7.3,363.285714285714,2,6,3.65,181.642857142857
"3643","TRUE","Home Maintenance","House Cleaning",0,"High","Cleaner",3,TRUE,14,4.3,20,FALSE,0,0,0,TRUE,1,5,19.5714285714286,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,15,9.3,39.5714285714286,3,5,3.1,13.1904761904762
"3644","FALSE","Home Maintenance","Carpet Cleaning",1,"Mid","Cleaner",2,TRUE,2,5,28,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,9,9,FALSE,0,2,5,28,2,1,2.5,14
"3645","FALSE","Home Maintenance","Gutter Cleaning and Maintenance",1,"High","Cleaner",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,26,5,2,TRUE,0,0,41.8571428571429,4,FALSE,0,0,0,0,0,FALSE,0,26,5,43.8571428571429,2,13,2.5,21.9285714285714
"3646","FALSE","Home Construction","Hardwood Floor Refinishing",0,"Mid","Floor, Carpet, and Tile Specialist",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,4.17,824.285714285714,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,4.17,824.285714285714,1,1,4.17,824.285714285714
"3647","FALSE","Home Maintenance","Tree Trimming and Removal",1,"High","Landscaper",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,4,4.4,54.2857142857143,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,4,4.4,54.2857142857143,2,2,2.2,27.1428571428571
"3648","FALSE","Home Maintenance","House Cleaning",0,"Mid","Cleaner",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,TRUE,1,5,37.4285714285714,129,129,FALSE,0,1,5,37.4285714285714,2,0.5,2.5,18.7142857142857
"3649","FALSE","Home Maintenance","Lawn Mowing and Trimming",1,"Mid","Landscaper",2,TRUE,7,4.6,48,FALSE,0,0,0,TRUE,49,4.7,50.1428571428571,FALSE,0,0,0,0,FALSE,0,0,0,360,361,FALSE,0,56,9.3,98.1428571428571,2,28,4.65,49.0714285714286
"3650","FALSE","Home Maintenance","Interior Painting",0,"Mid","Painter",2,TRUE,2,5,48,FALSE,0,0,0,TRUE,6,5,64.1428571428571,FALSE,0,0,0,0,TRUE,1,5,15.8571428571429,37,37,TRUE,116,9,15,128,3,3,5,42.6666666666667
"3651","FALSE","Home Systems","Electrical and Wiring Repair",1,"High","Electrician",1,TRUE,0,0,0,FALSE,0,0,0,TRUE,110,4.6,55.5714285714286,TRUE,3,1,123.714285714286,1,TRUE,35,4.7,15.5714285714286,769,0,FALSE,0,148,10.3,194.857142857143,4,37,2.575,48.7142857142858
"3652","FALSE","Home Maintenance","Tree Trimming and Removal",1,"Mid","Landscaper",3,TRUE,18,4.8,2,FALSE,0,0,0,TRUE,17,4.8,13.4285714285714,FALSE,0,0,0,0,FALSE,0,0,100,0,160,FALSE,0,35,9.6,115.428571428571,2,17.5,4.8,57.7142857142857
"3653","FALSE","Home Maintenance","Tree Trimming and Removal",1,"Mid","Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,11.5714285714286,FALSE,0,0,0,0,FALSE,0,0,0,112,108,TRUE,105,1,5,11.5714285714286,1,1,5,11.5714285714286
"3654","FALSE","Home Maintenance","House Cleaning",0,"Mid","Cleaner",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"3655","FALSE","Home Maintenance","Interior Painting",1,"High","Painter",1,TRUE,4,5,4,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,0,0,58,62,TRUE,75,4,5,4,3,1.33333333333333,1.66666666666667,1.33333333333333
"3656","FALSE","Home Systems","Plumbing Drain Repair",1,"Low","Plumber",2,TRUE,33,4.8,2,TRUE,6,5,73.7142857142857,TRUE,38,4.9,81.4285714285714,TRUE,15,4.5,0.857142857142857,12,FALSE,0,0,49.8571428571429,187,199,TRUE,53,92,19.2,207.857142857143,4,23,4.8,51.9642857142857
"3657","FALSE","Home Systems","Wiring Installation",1,"High","Electrician",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,571.142857142857,TRUE,0,0,0,0,FALSE,0,0,0,0,0,TRUE,114,1,5,571.142857142857,2,0.5,2.5,285.571428571428
"3658","FALSE","Home Systems","Wiring Installation",1,"Mid","Electrician",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,4.83,768,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,4.83,768,1,1,4.83,768
"3659","FALSE","Home Construction","Roof Installation or Replacement",1,"High","Roofer and Sider",3,TRUE,89,4.8,4,FALSE,0,0,0,TRUE,0,0,0,TRUE,6,3.5,7.57142857142857,4,TRUE,46,4.7,1.14285714285714,258,274,FALSE,0,141,13,12.7142857142857,4,35.25,3.25,3.17857142857143
"3660","FALSE","Home Maintenance","Interior Painting",1,"Mid","Painter",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,1026.14285714286,FALSE,0,0,0,0,TRUE,1,5,62.7142857142857,107,110,FALSE,0,2,10,1088.85714285715,2,1,5,544.428571428573
"3661","FALSE","Home Systems","Electrical and Wiring Repair",1,"Low","Electrician",3,TRUE,1,5,96,TRUE,1,5,250.857142857143,TRUE,1,4.5,5.28571428571429,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,3,14.5,352.142857142857,4,0.75,3.625,88.0357142857143
"3662","FALSE","Home Construction","Concrete Repair and Maintenance",0,"Mid","Paver",1,TRUE,0,0,0,FALSE,0,0,0,TRUE,12,5,605,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,12,5,605,2,6,2.5,302.5
"3663","FALSE","Home Construction","Bathroom Remodel",1,"Mid","General Contractor",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,2,5,14,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,2,5,14,2,1,2.5,7
"3664","FALSE","Home Construction","Kitchen Remodel",1,"High","General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,5,47.7142857142857,TRUE,2,3.5,54.1428571428571,0,FALSE,0,0,0,0,0,TRUE,2971,4,8.5,101.857142857143,2,2,4.25,50.9285714285714
"3665","TRUE","Home Maintenance","Pest Control Services",0,"High","Pest Control Specialist",3,TRUE,6,5,2,FALSE,0,0,0,TRUE,4,5,0,TRUE,3,5,0.142857142857143,6,FALSE,0,0,0,0,0,FALSE,0,13,15,2.14285714285714,3,4.33333333333333,5,0.714285714285714
"3666","FALSE","Home Systems","Plumbing Pipe Repair",1,"High","Plumber",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,2,0,0,0
"3667","FALSE","Home Construction","General Contracting",1,"High","General Contractor",2,TRUE,3,5,144,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,3,5,144,3,1,1.66666666666667,48
"3668","TRUE","Home Maintenance","Outdoor Landscaping and Design",1,"High","Landscaper",3,TRUE,6,5,16,FALSE,0,0,0,FALSE,0,0,0,TRUE,7,5,5.71428571428571,1,FALSE,0,0,0,65,75,TRUE,179,13,10,21.7142857142857,2,6.5,5,10.8571428571429
"3669","FALSE","Home Construction","General Carpentry",0,"Low","Carpenter",2,FALSE,0,0,0,TRUE,4,4.8,0.285714285714286,TRUE,183,4.6,1.57142857142857,FALSE,0,0,0,0,TRUE,2,5,81.8571428571429,25,25,FALSE,0,189,14.4,83.7142857142858,3,63,4.8,27.9047619047619
"3670","TRUE","Home Systems","Heating System Repair or Maintenance",1,"High","HVAC Specialist",2,TRUE,46,4.9,24,FALSE,0,0,0,TRUE,82,4.9,22.4285714285714,TRUE,1,5,212.285714285714,3,FALSE,0,0,0,0,0,FALSE,0,129,14.8,258.714285714285,3,43,4.93333333333333,86.2380952380951
"3671","FALSE","Home Systems","Central Air Conditioning Installation or Replacement",1,"Low","HVAC Specialist",2,TRUE,338,4.6,2,TRUE,173,4.6,59.7142857142857,TRUE,0,0,0,TRUE,19,2.5,31.7142857142857,81,TRUE,34,4.9,43.8571428571429,639,651,TRUE,140,564,16.6,137.285714285714,5,112.8,3.32,27.4571428571429
"3672","FALSE","Home Maintenance","Tree Trimming and Removal",1,"High","Landscaper",3,TRUE,61,4.4,12,FALSE,0,0,0,FALSE,0,0,0,TRUE,3,5,22.2857142857143,3,TRUE,12,5,18.4285714285714,191,198,FALSE,0,76,14.4,52.7142857142857,3,25.3333333333333,4.8,17.5714285714286
"3673","FALSE","Home Construction","General Contracting",0,"Mid","General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"3674","FALSE","Home Construction","Floor Installation or Replacement",1,"Low","Floor, Carpet, and Tile Specialist",2,TRUE,0,0,0,TRUE,9,5,82.7142857142857,TRUE,28,4.8,81.5714285714286,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,37,9.8,164.285714285714,3,12.3333333333333,3.26666666666667,54.7619047619048
"3675","FALSE","Home Construction","Handyman",0,"Mid","Handyman",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,TRUE,1,5,0.428571428571429,166,170,FALSE,0,1,5,0.428571428571429,2,0.5,2.5,0.214285714285714
"3676","FALSE","Home Construction","Architectural Services",0,"Mid","Engineer and Technical Designer",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"3677","FALSE","Home Construction","Lock Installation and Repair",1,"Low","Locksmith",3,TRUE,92,4.7,2,TRUE,35,4.8,74,TRUE,3,4.44,733,TRUE,7,3.5,12.4285714285714,7,FALSE,0,0,57,433,485,TRUE,113,137,17.44,878.428571428571,4,34.25,4.36,219.607142857143
"3678","FALSE","Home Maintenance","Property Management",1,"High","Real Estate Professional",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,19,4,0.142857142857143,12,FALSE,0,0,0,0,0,FALSE,0,19,4,0.142857142857143,1,19,4,0.142857142857143
"3679","FALSE","Home Construction","Architectural Services",1,"Mid","Engineer and Technical Designer",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"3680","FALSE","Home Maintenance","Outdoor Landscaping and Design",1,"High","Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,3,4.8,47.5714285714286,TRUE,2,5,29.5714285714286,0,FALSE,0,0,0,0,0,FALSE,0,5,9.8,77.1428571428572,2,2.5,4.9,38.5714285714286
"3681","FALSE","Moving","Local Moving (under 50 miles)",1,"Low","Mover",3,TRUE,820,4.1,2,TRUE,23,2.9,73.5714285714286,TRUE,51,3.8,38.2857142857143,TRUE,165,1.2,0.142857142857143,128,TRUE,203,3.5,4.57142857142857,791,820,FALSE,0,1262,15.5,118.571428571429,5,252.4,3.1,23.7142857142857
"3682","FALSE","Home Maintenance","Carpet Cleaning",1,"High","Cleaner",2,TRUE,18,5,28,FALSE,0,0,0,TRUE,1,5,51,TRUE,0,5,14,4,TRUE,513,5,1.42857142857143,408,426,TRUE,48,532,20,94.4285714285714,4,133,5,23.6071428571429
"3683","FALSE","Home Systems","Electrical and Wiring Repair",1,"Mid","Electrician",3,TRUE,11,4.9,48,TRUE,4,5,198.714285714286,FALSE,0,0,0,TRUE,41,5,15.5714285714286,4,FALSE,0,0,0,0,0,FALSE,0,56,14.9,262.285714285715,3,18.6666666666667,4.96666666666667,87.4285714285715
"3684","FALSE","Home Maintenance","Sprinkler and Irrigation System Installation",0,"High","Landscaper",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,2,0,0,0
